OrderDate,Year,YearMonth,Category,Seller,ProductID,Orders,Units Sold,GMV,Marketplace Revenue,Take Rate %,AOV
2025-08-13,2025,2025-08,Fitness,Apex Outdoor,Product-067,1,1,51.9,7.45,0.1436,51.9
2025-10-09,2025,2025-10,Home,Apex Prime,Product-034,1,1,25.28,4.04,0.1597,25.28
2025-10-31,2025,2025-10,Kitchen,Apex Prime,Product-078,1,1,26.76,3.51,0.1311,26.76
2025-07-16,2025,2025-07,Kids,Apex Essentials,Product-009,1,1,25.7,2.74,0.1068,25.7
2025-11-30,2025,2025-11,Kitchen,Apex Prime,Product-010,1,1,12.9,1.44,0.1117,12.9
2025-11-06,2025,2025-11,Kitchen,Apex Prime,Product-032,1,1,35.22,6.2,0.176,35.22
2025-08-11,2025,2025-08,Kids,Apex Outdoor,Product-056,1,1,8.0,1.01,0.1264,8.0
2025-11-28,2025,2025-11,Beauty,Apex Essentials,Product-020,1,1,8.89,1.41,0.1591,8.89
2025-11-01,2025,2025-11,Home,Apex Essentials,Product-016,1,1,11.53,1.88,0.1633,11.53
2025-09-06,2025,2025-09,Kids,Apex Prime,Product-056,1,1,37.63,5.07,0.1348,37.63
2025-07-05,2025,2025-07,Electronics,Apex Essentials,Product-079,1,1,44.88,5.75,0.1281,44.88
2025-11-15,2025,2025-11,Kitchen,Apex Prime,Product-069,1,1,32.51,4.42,0.1359,32.51
2025-11-27,2025,2025-11,Kitchen,Apex Outdoor,Product-044,1,3,109.48,16.66,0.1522,109.48
2025-10-21,2025,2025-10,Kids,Apex Prime,Product-040,1,1,49.31,5.98,0.1213,49.31
2025-07-21,2025,2025-07,Kitchen,Apex Value,Product-068,1,1,33.0,5.28,0.16,33.0
2025-10-01,2025,2025-10,Kitchen,Apex Essentials,Product-054,1,2,58.88,6.45,0.1095,58.88
2025-11-17,2025,2025-11,Electronics,Apex Outdoor,Product-036,1,2,119.32,19.03,0.1595,119.32
2025-08-14,2025,2025-08,Electronics,Apex Prime,Product-059,1,1,57.83,8.53,0.1475,57.83
2025-11-04,2025,2025-11,Home,Apex Essentials,Product-042,1,1,46.18,7.62,0.165,46.18
2025-12-23,2025,2025-12,Kitchen,Apex Value,Product-078,1,1,33.38,4.26,0.1276,33.38
2025-08-19,2025,2025-08,Electronics,Apex Value,Product-012,1,1,64.71,8.87,0.137,64.71
2025-11-06,2025,2025-11,Kitchen,Apex Essentials,Product-007,1,3,83.29,13.77,0.1653,83.29
2025-08-18,2025,2025-08,Beauty,Apex Value,Product-003,1,1,39.63,4.67,0.1178,39.63
2025-08-30,2025,2025-08,Kitchen,Apex Essentials,Product-059,1,1,19.33,3.0,0.1553,19.33
2025-08-25,2025,2025-08,Kitchen,Apex Outdoor,Product-040,1,1,37.83,5.08,0.1344,37.83
2025-11-21,2025,2025-11,Kitchen,Apex Outdoor,Product-057,1,2,75.02,12.62,0.1682,75.02
2025-08-05,2025,2025-08,Home,Apex Value,Product-019,1,2,63.02,7.54,0.1197,63.02
2025-08-25,2025,2025-08,Kitchen,Apex Essentials,Product-005,1,1,47.72,8.3,0.1739,47.72
2025-08-30,2025,2025-08,Home,Apex Outdoor,Product-053,1,1,47.21,6.81,0.1442,47.21
2025-07-29,2025,2025-07,Home,Apex Outdoor,Product-039,1,1,27.51,4.88,0.1775,27.51
2025-12-16,2025,2025-12,Fitness,Apex Essentials,Product-028,1,1,45.12,6.98,0.1546,45.12
2025-11-15,2025,2025-11,Fitness,Apex Value,Product-051,1,1,57.82,7.6,0.1314,57.82
2025-09-07,2025,2025-09,Fitness,Apex Value,Product-079,1,1,45.92,7.84,0.1707,45.92
2025-12-19,2025,2025-12,Home,Apex Essentials,Product-030,1,1,21.34,2.19,0.1026,21.34
2025-10-02,2025,2025-10,Electronics,Apex Prime,Product-072,1,1,47.32,7.35,0.1554,47.32
2025-07-27,2025,2025-07,Fitness,Apex Essentials,Product-015,1,1,41.03,5.21,0.1269,41.03
2025-10-04,2025,2025-10,Electronics,Apex Value,Product-030,1,2,161.61,23.08,0.1428,161.61
2025-07-05,2025,2025-07,Kitchen,Apex Outdoor,Product-009,1,3,91.54,10.01,0.1093,91.54
2025-11-29,2025,2025-11,Kids,Apex Prime,Product-080,1,1,21.55,2.55,0.1181,21.55
2025-07-17,2025,2025-07,Home,Apex Essentials,Product-047,1,1,38.22,5.18,0.1355,38.22
2025-12-18,2025,2025-12,Kitchen,Apex Value,Product-011,1,2,54.33,6.12,0.1127,54.33
2025-09-10,2025,2025-09,Kitchen,Apex Prime,Product-067,1,1,26.21,3.85,0.1468,26.21
2025-07-16,2025,2025-07,Kids,Apex Essentials,Product-080,1,2,22.49,2.83,0.126,22.49
2025-09-20,2025,2025-09,Electronics,Apex Prime,Product-051,1,1,59.34,9.06,0.1527,59.34
2025-09-16,2025,2025-09,Home,Apex Outdoor,Product-076,1,2,37.17,6.0,0.1614,37.17
2025-11-22,2025,2025-11,Kitchen,Apex Essentials,Product-078,1,1,27.94,4.9,0.1755,27.94
2025-08-17,2025,2025-08,Fitness,Apex Value,Product-079,1,1,41.99,6.76,0.1609,41.99
2025-11-17,2025,2025-11,Beauty,Apex Prime,Product-022,1,1,17.8,2.25,0.1266,17.8
2025-10-11,2025,2025-10,Home,Apex Prime,Product-048,1,1,33.26,4.71,0.1416,33.26
2025-09-13,2025,2025-09,Home,Apex Prime,Product-026,1,1,38.41,5.15,0.1342,38.41
2025-07-12,2025,2025-07,Electronics,Apex Prime,Product-070,1,1,74.11,7.98,0.1077,74.11
2025-08-09,2025,2025-08,Kids,Apex Outdoor,Product-078,1,1,22.69,2.37,0.1045,22.69
2025-11-04,2025,2025-11,Kids,Apex Outdoor,Product-080,1,1,14.23,2.27,0.1598,14.23
2025-10-25,2025,2025-10,Home,Apex Outdoor,Product-001,1,2,93.09,14.58,0.1566,93.09
2025-11-28,2025,2025-11,Fitness,Apex Prime,Product-066,1,1,73.03,7.51,0.1029,73.03
2025-12-22,2025,2025-12,Fitness,Apex Prime,Product-007,1,1,60.48,9.27,0.1532,60.48
2025-11-24,2025,2025-11,Fitness,Apex Essentials,Product-072,1,1,54.25,8.5,0.1566,54.25
2025-12-22,2025,2025-12,Beauty,Apex Essentials,Product-013,1,1,8.0,0.84,0.1045,8.0
2025-10-05,2025,2025-10,Beauty,Apex Essentials,Product-067,1,1,25.91,3.73,0.1439,25.91
2025-12-23,2025,2025-12,Electronics,Apex Prime,Product-032,1,1,39.42,5.94,0.1507,39.42
2025-10-22,2025,2025-10,Kids,Apex Value,Product-074,1,1,9.77,1.23,0.1256,9.77
2025-07-25,2025,2025-07,Electronics,Apex Essentials,Product-037,1,1,58.8,9.51,0.1618,58.8
2025-10-09,2025,2025-10,Kitchen,Apex Prime,Product-052,1,1,25.31,2.73,0.1079,25.31
2025-07-08,2025,2025-07,Home,Apex Prime,Product-005,1,2,59.87,7.93,0.1325,59.87
2025-09-19,2025,2025-09,Kids,Apex Essentials,Product-037,1,1,8.0,1.41,0.1757,8.0
2025-08-31,2025,2025-08,Fitness,Apex Value,Product-022,1,1,59.39,10.46,0.1761,59.39
2025-10-23,2025,2025-10,Beauty,Apex Essentials,Product-080,1,1,33.55,5.38,0.1605,33.55
2025-08-24,2025,2025-08,Beauty,Apex Value,Product-066,1,1,8.0,1.38,0.1731,8.0
2025-08-05,2025,2025-08,Kids,Apex Essentials,Product-026,1,1,17.01,2.83,0.1665,17.01
2025-09-12,2025,2025-09,Home,Apex Essentials,Product-042,1,1,28.1,4.8,0.1709,28.1
2025-09-17,2025,2025-09,Home,Apex Outdoor,Product-069,1,1,44.45,7.16,0.1611,44.45
2025-08-17,2025,2025-08,Electronics,Apex Value,Product-037,1,1,59.56,8.12,0.1364,59.56
2025-12-14,2025,2025-12,Kids,Apex Prime,Product-059,1,2,47.88,7.3,0.1524,47.88
2025-11-26,2025,2025-11,Kitchen,Apex Essentials,Product-008,1,1,33.98,4.48,0.1319,33.98
2025-10-22,2025,2025-10,Fitness,Apex Value,Product-064,1,3,150.58,23.73,0.1576,150.58
2025-08-27,2025,2025-08,Fitness,Apex Essentials,Product-013,1,1,63.31,10.55,0.1667,63.31
2025-07-17,2025,2025-07,Beauty,Apex Value,Product-053,1,1,23.71,3.75,0.1581,23.71
2025-09-30,2025,2025-09,Kids,Apex Prime,Product-037,1,2,16.0,1.97,0.1232,16.0
2025-07-03,2025,2025-07,Fitness,Apex Outdoor,Product-077,1,3,157.15,24.0,0.1527,157.15
2025-11-09,2025,2025-11,Electronics,Apex Value,Product-038,1,1,55.3,6.12,0.1106,55.3
2025-12-07,2025,2025-12,Kids,Apex Outdoor,Product-068,1,1,21.84,2.98,0.1364,21.84
2025-10-10,2025,2025-10,Home,Apex Value,Product-038,1,1,28.82,4.81,0.1668,28.82
2025-10-29,2025,2025-10,Beauty,Apex Prime,Product-005,1,1,31.99,5.54,0.1732,31.99
2025-12-27,2025,2025-12,Kids,Apex Outdoor,Product-033,1,2,57.1,8.07,0.1414,57.1
2025-11-14,2025,2025-11,Kitchen,Apex Value,Product-035,1,1,42.78,5.54,0.1295,42.78
2025-12-14,2025,2025-12,Home,Apex Essentials,Product-014,1,3,129.51,22.41,0.173,129.51
2025-08-26,2025,2025-08,Fitness,Apex Essentials,Product-053,1,1,40.15,5.73,0.1426,40.15
2025-11-30,2025,2025-11,Electronics,Apex Essentials,Product-014,1,1,70.15,9.92,0.1414,70.15
2025-11-26,2025,2025-11,Beauty,Apex Outdoor,Product-077,1,1,9.78,1.21,0.1238,9.78
2025-11-17,2025,2025-11,Electronics,Apex Outdoor,Product-062,1,1,62.57,8.69,0.1389,62.57
2025-10-13,2025,2025-10,Home,Apex Essentials,Product-080,1,1,37.42,5.0,0.1335,37.42
2025-07-15,2025,2025-07,Electronics,Apex Essentials,Product-050,1,1,41.86,6.5,0.1552,41.86
2025-12-02,2025,2025-12,Fitness,Apex Prime,Product-018,1,2,107.92,15.98,0.1481,107.92
2025-10-04,2025,2025-10,Kids,Apex Value,Product-069,1,1,8.0,1.04,0.1301,8.0
2025-11-09,2025,2025-11,Kitchen,Apex Prime,Product-046,1,1,15.88,2.52,0.159,15.88
2025-07-21,2025,2025-07,Kids,Apex Prime,Product-043,1,2,50.86,6.22,0.1223,50.86
2025-12-20,2025,2025-12,Kitchen,Apex Prime,Product-010,1,1,25.61,2.58,0.1006,25.61
2025-10-06,2025,2025-10,Kitchen,Apex Value,Product-061,1,2,75.61,8.42,0.1114,75.61
2025-12-07,2025,2025-12,Beauty,Apex Value,Product-041,1,2,74.87,9.44,0.1261,74.87
2025-10-26,2025,2025-10,Electronics,Apex Value,Product-057,1,1,64.0,7.62,0.119,64.0
2025-11-01,2025,2025-11,Fitness,Apex Essentials,Product-037,1,1,56.43,9.94,0.1762,56.43
2025-08-30,2025,2025-08,Electronics,Apex Prime,Product-013,1,1,79.02,13.16,0.1666,79.02
2025-09-26,2025,2025-09,Kids,Apex Value,Product-013,1,1,18.46,2.88,0.1562,18.46
2025-09-03,2025,2025-09,Kids,Apex Value,Product-072,1,1,22.21,2.67,0.12,22.21
2025-11-23,2025,2025-11,Kitchen,Apex Value,Product-044,1,1,25.25,4.29,0.1698,25.25
2025-12-03,2025,2025-12,Fitness,Apex Essentials,Product-067,1,1,36.12,5.7,0.1578,36.12
2025-08-13,2025,2025-08,Kitchen,Apex Outdoor,Product-053,1,1,28.34,4.07,0.1436,28.34
2025-12-27,2025,2025-12,Home,Apex Prime,Product-005,1,2,67.13,8.1,0.1207,67.13
2025-12-31,2025,2025-12,Kitchen,Apex Value,Product-007,1,1,26.12,4.38,0.1677,26.12
2025-10-15,2025,2025-10,Home,Apex Outdoor,Product-052,1,2,56.25,6.9,0.1227,56.25
2025-12-28,2025,2025-12,Fitness,Apex Prime,Product-005,1,1,42.46,4.96,0.1169,42.46
2025-07-01,2025,2025-07,Home,Apex Prime,Product-057,1,1,16.45,2.16,0.1312,16.45
2025-09-11,2025,2025-09,Kids,Apex Value,Product-018,1,1,14.24,1.7,0.1191,14.24
2025-11-18,2025,2025-11,Kids,Apex Value,Product-056,1,1,8.0,1.39,0.1742,8.0
2025-12-07,2025,2025-12,Home,Apex Value,Product-013,1,2,47.94,6.82,0.1423,47.94
2025-12-07,2025,2025-12,Beauty,Apex Value,Product-013,1,1,8.0,1.0,0.1248,8.0
2025-09-29,2025,2025-09,Home,Apex Outdoor,Product-029,1,1,48.33,8.57,0.1774,48.33
2025-09-08,2025,2025-09,Fitness,Apex Value,Product-080,1,1,29.55,4.14,0.14,29.55
2025-07-03,2025,2025-07,Fitness,Apex Prime,Product-067,1,1,44.84,7.26,0.1619,44.84
2025-12-10,2025,2025-12,Electronics,Apex Outdoor,Product-080,1,1,76.3,12.34,0.1617,76.3
2025-08-14,2025,2025-08,Home,Apex Prime,Product-018,1,1,29.82,4.4,0.1476,29.82
2025-09-27,2025,2025-09,Beauty,Apex Prime,Product-072,1,1,8.0,0.99,0.1232,8.0
2025-08-19,2025,2025-08,Kids,Apex Outdoor,Product-068,1,3,51.06,5.34,0.1046,51.06
2025-08-11,2025,2025-08,Fitness,Apex Outdoor,Product-023,1,2,88.69,15.65,0.1765,88.69
2025-07-12,2025,2025-07,Beauty,Apex Prime,Product-045,1,1,38.03,6.7,0.1763,38.03
2025-11-21,2025,2025-11,Electronics,Apex Prime,Product-053,1,1,45.75,5.61,0.1226,45.75
2025-08-15,2025,2025-08,Kitchen,Apex Essentials,Product-038,1,1,8.0,0.89,0.1112,8.0
2025-10-25,2025,2025-10,Fitness,Apex Outdoor,Product-003,1,1,60.13,9.83,0.1634,60.13
2025-10-23,2025,2025-10,Beauty,Apex Outdoor,Product-033,1,1,21.8,3.36,0.154,21.8
2025-08-04,2025,2025-08,Home,Apex Value,Product-005,1,3,62.43,9.77,0.1565,62.43
2025-11-09,2025,2025-11,Electronics,Apex Outdoor,Product-073,1,1,54.11,7.12,0.1316,54.11
2025-07-30,2025,2025-07,Electronics,Apex Value,Product-031,1,1,60.5,8.29,0.1371,60.5
2025-12-10,2025,2025-12,Beauty,Apex Essentials,Product-028,1,1,20.83,2.59,0.1242,20.83
2025-08-08,2025,2025-08,Electronics,Apex Essentials,Product-078,1,2,135.48,19.75,0.1458,135.48
2025-11-15,2025,2025-11,Beauty,Apex Essentials,Product-011,1,1,19.44,3.35,0.1722,19.44
2025-07-22,2025,2025-07,Kitchen,Apex Essentials,Product-002,1,1,36.94,5.44,0.1474,36.94
2025-08-22,2025,2025-08,Home,Apex Essentials,Product-027,1,1,24.49,3.83,0.1564,24.49
2025-11-10,2025,2025-11,Fitness,Apex Value,Product-042,1,1,50.96,7.65,0.1501,50.96
2025-10-06,2025,2025-10,Kitchen,Apex Prime,Product-002,1,1,42.02,4.37,0.1041,42.02
2025-11-27,2025,2025-11,Kids,Apex Prime,Product-070,1,1,44.41,6.01,0.1354,44.41
2025-09-19,2025,2025-09,Kids,Apex Essentials,Product-007,1,1,9.54,1.51,0.1579,9.54
2025-12-14,2025,2025-12,Home,Apex Prime,Product-039,1,1,36.5,4.08,0.1119,36.5
2025-09-21,2025,2025-09,Kids,Apex Outdoor,Product-007,1,2,47.35,6.12,0.1293,47.35
2025-12-19,2025,2025-12,Electronics,Apex Prime,Product-033,1,1,70.98,12.02,0.1693,70.98
2025-10-03,2025,2025-10,Home,Apex Prime,Product-048,1,2,70.67,10.97,0.1552,70.67
2025-07-13,2025,2025-07,Kids,Apex Prime,Product-023,1,1,8.0,1.24,0.1549,8.0
2025-09-02,2025,2025-09,Beauty,Apex Essentials,Product-029,1,2,31.44,5.23,0.1665,31.44
2025-08-16,2025,2025-08,Fitness,Apex Prime,Product-047,1,1,42.28,5.81,0.1375,42.28
2025-07-22,2025,2025-07,Fitness,Apex Prime,Product-028,1,2,111.1,14.72,0.1325,111.1
2025-08-05,2025,2025-08,Home,Apex Value,Product-019,1,1,32.75,3.67,0.1121,32.75
2025-10-17,2025,2025-10,Kitchen,Apex Prime,Product-068,1,1,8.0,1.03,0.1287,8.0
2025-07-12,2025,2025-07,Electronics,Apex Value,Product-004,1,2,133.43,23.78,0.1782,133.43
2025-10-25,2025,2025-10,Electronics,Apex Outdoor,Product-042,1,1,50.03,6.61,0.1322,50.03
2025-09-30,2025,2025-09,Beauty,Apex Essentials,Product-024,1,1,21.89,3.27,0.1495,21.89
2025-10-23,2025,2025-10,Fitness,Apex Value,Product-056,1,1,43.12,5.27,0.1223,43.12
2025-07-16,2025,2025-07,Beauty,Apex Essentials,Product-074,1,1,11.45,1.96,0.1708,11.45
2025-09-03,2025,2025-09,Beauty,Apex Outdoor,Product-007,1,1,14.48,1.68,0.1161,14.48
2025-11-11,2025,2025-11,Beauty,Apex Prime,Product-056,1,2,86.29,11.51,0.1334,86.29
2025-07-28,2025,2025-07,Kids,Apex Value,Product-078,1,1,26.26,3.78,0.1438,26.26
2025-09-09,2025,2025-09,Home,Apex Essentials,Product-016,1,1,28.54,3.94,0.1382,28.54
2025-10-01,2025,2025-10,Beauty,Apex Outdoor,Product-041,1,2,59.17,6.61,0.1117,59.17
2025-09-03,2025,2025-09,Electronics,Apex Outdoor,Product-053,1,1,60.97,8.03,0.1317,60.97
2025-09-25,2025,2025-09,Home,Apex Essentials,Product-033,1,1,47.54,5.41,0.1137,47.54
2025-08-26,2025,2025-08,Kitchen,Apex Outdoor,Product-075,1,1,31.57,4.37,0.1383,31.57
2025-11-13,2025,2025-11,Beauty,Apex Prime,Product-027,1,2,32.47,4.96,0.1529,32.47
2025-12-08,2025,2025-12,Kids,Apex Essentials,Product-018,1,1,24.69,3.22,0.1305,24.69
2025-10-02,2025,2025-10,Kids,Apex Outdoor,Product-064,1,2,23.09,3.87,0.1678,23.09
2025-10-21,2025,2025-10,Electronics,Apex Value,Product-077,1,1,72.01,8.4,0.1167,72.01
2025-07-16,2025,2025-07,Kids,Apex Essentials,Product-037,1,1,28.9,4.85,0.1678,28.9
2025-10-03,2025,2025-10,Electronics,Apex Value,Product-027,1,1,53.3,6.28,0.1179,53.3
2025-08-18,2025,2025-08,Kids,Apex Value,Product-005,1,1,15.92,2.68,0.1686,15.92
2025-10-28,2025,2025-10,Fitness,Apex Essentials,Product-070,1,1,28.62,3.27,0.1144,28.62
2025-09-10,2025,2025-09,Home,Apex Essentials,Product-037,1,1,31.61,5.35,0.1692,31.61
2025-09-20,2025,2025-09,Kitchen,Apex Essentials,Product-080,1,2,75.59,13.61,0.18,75.59
2025-11-03,2025,2025-11,Kids,Apex Prime,Product-074,1,1,27.32,4.54,0.1663,27.32
2025-08-20,2025,2025-08,Electronics,Apex Prime,Product-038,1,1,67.54,7.67,0.1135,67.54
2025-10-23,2025,2025-10,Kids,Apex Essentials,Product-047,1,2,16.0,1.66,0.1035,16.0
2025-10-14,2025,2025-10,Kitchen,Apex Essentials,Product-016,1,1,29.91,3.49,0.1168,29.91
2025-08-29,2025,2025-08,Electronics,Apex Outdoor,Product-061,1,1,80.67,11.75,0.1456,80.67
2025-09-28,2025,2025-09,Electronics,Apex Essentials,Product-001,1,2,172.07,28.12,0.1634,172.07
2025-10-07,2025,2025-10,Kids,Apex Value,Product-042,1,2,22.4,3.12,0.1393,22.4
2025-12-07,2025,2025-12,Home,Apex Outdoor,Product-059,1,1,20.64,3.33,0.1612,20.64
2025-10-29,2025,2025-10,Beauty,Apex Essentials,Product-078,1,1,11.5,1.48,0.1283,11.5
2025-11-10,2025,2025-11,Beauty,Apex Value,Product-021,1,1,24.78,2.69,0.1084,24.78
2025-10-07,2025,2025-10,Kitchen,Apex Outdoor,Product-032,1,1,34.25,4.24,0.1239,34.25
2025-12-16,2025,2025-12,Home,Apex Value,Product-009,1,2,46.33,7.53,0.1625,46.33
2025-08-21,2025,2025-08,Home,Apex Outdoor,Product-068,1,1,25.41,2.74,0.108,25.41
2025-10-09,2025,2025-10,Kitchen,Apex Prime,Product-056,1,1,12.54,2.04,0.1625,12.54
2025-12-25,2025,2025-12,Beauty,Apex Prime,Product-005,1,1,20.72,2.39,0.1152,20.72
2025-07-23,2025,2025-07,Kids,Apex Outdoor,Product-013,1,1,16.48,2.61,0.1585,16.48
2025-09-20,2025,2025-09,Electronics,Apex Essentials,Product-023,1,1,45.62,5.61,0.1229,45.62
2025-11-27,2025,2025-11,Fitness,Apex Essentials,Product-073,1,2,103.36,13.27,0.1284,103.36
2025-10-23,2025,2025-10,Fitness,Apex Prime,Product-022,1,1,55.01,6.0,0.109,55.01
2025-11-25,2025,2025-11,Fitness,Apex Outdoor,Product-014,1,1,52.08,9.35,0.1796,52.08
2025-11-11,2025,2025-11,Kitchen,Apex Essentials,Product-015,1,1,21.89,2.42,0.1104,21.89
2025-08-17,2025,2025-08,Fitness,Apex Outdoor,Product-029,1,1,52.71,7.96,0.151,52.71
2025-08-05,2025,2025-08,Electronics,Apex Outdoor,Product-055,1,2,124.97,19.27,0.1542,124.97
2025-08-10,2025,2025-08,Home,Apex Value,Product-041,1,1,40.92,4.62,0.113,40.92
2025-11-30,2025,2025-11,Home,Apex Value,Product-021,1,1,29.33,4.17,0.1421,29.33
2025-08-31,2025,2025-08,Kids,Apex Value,Product-040,1,2,44.36,7.65,0.1724,44.36
2025-11-27,2025,2025-11,Beauty,Apex Outdoor,Product-057,1,1,15.82,2.02,0.1277,15.82
2025-09-20,2025,2025-09,Beauty,Apex Prime,Product-012,1,2,57.43,9.29,0.1618,57.43
2025-07-13,2025,2025-07,Kids,Apex Value,Product-078,1,1,28.18,4.96,0.1759,28.18
2025-12-22,2025,2025-12,Home,Apex Outdoor,Product-056,1,3,79.21,13.16,0.1661,79.21
2025-11-18,2025,2025-11,Fitness,Apex Essentials,Product-032,1,1,41.51,6.75,0.1625,41.51
2025-08-30,2025,2025-08,Kids,Apex Essentials,Product-055,1,1,8.0,1.36,0.1702,8.0
2025-07-31,2025,2025-07,Electronics,Apex Prime,Product-042,1,3,230.69,25.56,0.1108,230.69
2025-10-22,2025,2025-10,Home,Apex Prime,Product-007,1,1,32.95,4.98,0.1511,32.95
2025-11-04,2025,2025-11,Kids,Apex Value,Product-078,1,1,22.94,2.45,0.107,22.94
2025-11-23,2025,2025-11,Home,Apex Outdoor,Product-060,1,1,33.35,5.83,0.1747,33.35
2025-10-05,2025,2025-10,Kitchen,Apex Value,Product-024,1,2,74.47,10.87,0.146,74.47
2025-12-11,2025,2025-12,Kitchen,Apex Essentials,Product-052,1,1,16.87,2.93,0.1735,16.87
2025-11-14,2025,2025-11,Kids,Apex Outdoor,Product-012,1,1,11.56,1.67,0.1447,11.56
2025-10-16,2025,2025-10,Electronics,Apex Outdoor,Product-008,1,2,110.1,18.28,0.166,110.1
2025-11-01,2025,2025-11,Electronics,Apex Essentials,Product-076,1,2,176.21,24.97,0.1417,176.21
2025-08-14,2025,2025-08,Fitness,Apex Value,Product-075,1,1,28.24,3.35,0.1185,28.24
2025-08-24,2025,2025-08,Beauty,Apex Prime,Product-019,1,2,52.51,8.29,0.1579,52.51
2025-07-18,2025,2025-07,Electronics,Apex Prime,Product-078,1,1,44.32,7.37,0.1663,44.32
2025-10-18,2025,2025-10,Home,Apex Outdoor,Product-006,1,3,71.46,11.94,0.1671,71.46
2025-10-13,2025,2025-10,Electronics,Apex Value,Product-050,1,1,59.2,10.38,0.1754,59.2
2025-11-01,2025,2025-11,Beauty,Apex Prime,Product-044,1,1,14.97,2.37,0.1581,14.97
2025-10-10,2025,2025-10,Electronics,Apex Value,Product-022,1,1,70.01,8.92,0.1274,70.01
2025-10-14,2025,2025-10,Kitchen,Apex Essentials,Product-005,1,1,20.79,3.11,0.1496,20.79
2025-07-12,2025,2025-07,Fitness,Apex Prime,Product-024,1,2,77.23,11.23,0.1454,77.23
2025-11-04,2025,2025-11,Home,Apex Essentials,Product-060,1,1,53.02,7.09,0.1338,53.02
2025-11-30,2025,2025-11,Beauty,Apex Essentials,Product-040,1,1,16.72,2.88,0.172,16.72
2025-10-13,2025,2025-10,Electronics,Apex Essentials,Product-063,1,1,65.28,7.07,0.1083,65.28
2025-10-20,2025,2025-10,Home,Apex Prime,Product-028,1,1,47.45,5.64,0.1188,47.45
2025-10-21,2025,2025-10,Home,Apex Prime,Product-057,1,2,79.21,10.07,0.1271,79.21
2025-09-19,2025,2025-09,Home,Apex Prime,Product-019,1,1,36.84,4.97,0.1348,36.84
2025-07-18,2025,2025-07,Beauty,Apex Outdoor,Product-006,1,1,23.65,3.31,0.1401,23.65
2025-09-14,2025,2025-09,Kids,Apex Essentials,Product-042,1,1,19.92,3.35,0.168,19.92
2025-11-01,2025,2025-11,Home,Apex Value,Product-047,1,1,34.5,3.5,0.1015,34.5
2025-08-29,2025,2025-08,Beauty,Apex Essentials,Product-068,1,1,20.45,3.19,0.1561,20.45
2025-08-26,2025,2025-08,Beauty,Apex Prime,Product-030,1,1,24.22,3.66,0.1511,24.22
2025-09-09,2025,2025-09,Home,Apex Prime,Product-022,1,1,30.63,4.49,0.1467,30.63
2025-10-19,2025,2025-10,Electronics,Apex Value,Product-006,1,1,54.92,7.02,0.1278,54.92
2025-09-01,2025,2025-09,Kitchen,Apex Outdoor,Product-031,1,1,34.74,5.35,0.1539,34.74
2025-10-07,2025,2025-10,Kids,Apex Prime,Product-037,1,1,28.18,3.87,0.1373,28.18
2025-09-17,2025,2025-09,Kitchen,Apex Outdoor,Product-060,1,1,28.48,2.9,0.102,28.48
2025-12-30,2025,2025-12,Electronics,Apex Prime,Product-034,1,1,58.44,9.95,0.1702,58.44
2025-08-02,2025,2025-08,Electronics,Apex Outdoor,Product-049,1,1,65.51,10.99,0.1677,65.51
2025-08-07,2025,2025-08,Home,Apex Prime,Product-028,1,1,29.25,4.52,0.1545,29.25
2025-10-12,2025,2025-10,Kitchen,Apex Prime,Product-044,1,2,58.59,6.94,0.1185,58.59
2025-10-22,2025,2025-10,Electronics,Apex Essentials,Product-016,1,3,178.03,23.45,0.1317,178.03
2025-08-29,2025,2025-08,Home,Apex Outdoor,Product-057,1,1,40.38,6.21,0.1538,40.38
2025-08-02,2025,2025-08,Kids,Apex Outdoor,Product-011,1,1,8.0,1.22,0.1527,8.0
2025-08-18,2025,2025-08,Beauty,Apex Value,Product-071,1,1,27.38,4.12,0.1503,27.38
2025-11-03,2025,2025-11,Fitness,Apex Value,Product-017,1,1,37.15,6.66,0.1794,37.15
2025-08-30,2025,2025-08,Beauty,Apex Essentials,Product-013,1,2,54.57,5.72,0.1049,54.57
2025-12-04,2025,2025-12,Kids,Apex Prime,Product-058,1,1,40.77,6.44,0.1579,40.77
2025-10-02,2025,2025-10,Electronics,Apex Value,Product-023,1,1,42.14,6.53,0.155,42.14
2025-12-09,2025,2025-12,Kids,Apex Prime,Product-051,1,1,40.4,4.69,0.1161,40.4
2025-07-22,2025,2025-07,Electronics,Apex Prime,Product-042,1,1,54.64,7.47,0.1368,54.64
2025-08-09,2025,2025-08,Kitchen,Apex Value,Product-072,1,1,20.93,2.46,0.1177,20.93
2025-11-29,2025,2025-11,Home,Apex Value,Product-059,1,1,31.39,5.09,0.1621,31.39
2025-12-13,2025,2025-12,Beauty,Apex Essentials,Product-070,1,1,14.09,1.73,0.1228,14.09
2025-11-05,2025,2025-11,Electronics,Apex Outdoor,Product-051,1,1,64.03,6.51,0.1017,64.03
2025-11-25,2025,2025-11,Kitchen,Apex Value,Product-035,1,1,24.68,3.89,0.1576,24.68
2025-11-18,2025,2025-11,Electronics,Apex Outdoor,Product-062,1,1,69.35,9.18,0.1323,69.35
2025-08-12,2025,2025-08,Home,Apex Value,Product-002,1,1,31.62,3.26,0.1031,31.62
2025-11-23,2025,2025-11,Kitchen,Apex Outdoor,Product-016,1,1,34.08,6.02,0.1767,34.08
2025-10-05,2025,2025-10,Fitness,Apex Outdoor,Product-045,1,1,58.64,8.16,0.1392,58.64
